amount,time,game_id,game_iid,round_id,round_iid,player_id,side,status,type,matched_price,offer_db_id
110,124,258,1,1386,1,1511,Seller,Expired,Manual,NA,24534
110,124,258,1,1386,1,1507,Seller,Expired,Manual,NA,24535
115,125,258,1,1386,1,1509,Seller,Expired,Manual,NA,24536
200,5,258,1,1392,2,1497,Seller,Expired,Manual,NA,24564
70,6,258,1,1392,2,1502,Buyer,Expired,Manual,NA,24566
95,6,258,1,1392,2,1495,Seller,Expired,Manual,NA,24567
57,8,258,1,1392,2,1508,Buyer,Expired,Manual,NA,24571
85,9,258,1,1392,2,1512,Buyer,Expired,Manual,NA,24573
400,10,258,1,1392,2,1493,Seller,Expired,Manual,NA,24576
120,14,258,1,1392,2,1509,Seller,Expired,Manual,NA,24581
95,17,258,1,1392,2,1495,Seller,Accepted,Manual,95,24591
50,17,258,1,1392,2,1494,Buyer,Replaced,Manual,NA,24592
95,20,258,1,1392,2,1505,Seller,Replaced,Manual,NA,24600
88,21,258,1,1392,2,1494,Buyer,Expired,Manual,NA,24603
95,21,258,1,1392,2,1508,Buyer,Accepted,Auto,95,24604
80,26,258,1,1392,2,1502,Buyer,Expired,Manual,NA,24610
105,26,258,1,1392,2,1509,Seller,Expired,Manual,NA,24612
560,27,258,1,1392,2,1493,Seller,Expired,Manual,NA,24615
95,27,258,1,1392,2,1505,Seller,Accepted,Manual,95,24617
90,27,258,1,1392,2,1512,Buyer,Replaced,Manual,NA,24618
98,28,258,1,1392,2,1497,Seller,Expired,Manual,NA,24619
125,29,258,1,1392,2,1511,Seller,Expired,Manual,NA,24621
95,30,258,1,1392,2,1498,Buyer,Accepted,Auto,95,24622
91,34,258,1,1392,2,1512,Buyer,Expired,Manual,NA,24632
81,36,258,1,1392,2,1510,Buyer,Expired,Manual,NA,24641
115,37,258,1,1392,2,1509,Seller,Expired,Manual,NA,24643
110,37,258,1,1392,2,1507,Seller,Expired,Manual,NA,24644
560,37,258,1,1392,2,1493,Seller,Expired,Manual,NA,24645
98,38,258,1,1392,2,1503,Seller,Expired,Manual,NA,24646
80,41,258,1,1392,2,1494,Buyer,Replaced,Manual,NA,24656
95,47,258,1,1392,2,1497,Seller,Accepted,Manual,95,24665
85,47,258,1,1392,2,1502,Buyer,Expired,Manual,NA,24666
115,48,258,1,1392,2,1511,Seller,Expired,Manual,NA,24667
103,48,258,1,1392,2,1509,Seller,Expired,Manual,NA,24668
100,48,258,1,1392,2,1503,Seller,Expired,Manual,NA,24669
58,49,258,1,1392,2,1494,Buyer,Expired,Manual,NA,24670
95,49,258,1,1392,2,1510,Buyer,Accepted,Auto,95,24671
92,51,258,1,1392,2,1512,Buyer,Replaced,Manual,NA,24682
110,58,258,1,1392,2,1507,Seller,Expired,Manual,NA,24696
92,58,258,1,1392,2,1512,Buyer,Expired,Manual,NA,24697
120,58,258,1,1392,2,1509,Seller,Replaced,Manual,NA,24699
95,61,258,1,1392,2,1503,Seller,Expired,Manual,NA,24704
45,61,258,1,1392,2,1494,Buyer,Replaced,Manual,NA,24705
700,62,258,1,1392,2,1493,Seller,Expired,Manual,NA,24709
50,66,258,1,1392,2,1494,Buyer,Expired,Manual,NA,24718
200,66,258,1,1392,2,1509,Seller,Replaced,Manual,NA,24719
115,67,258,1,1392,2,1511,Seller,Replaced,Manual,NA,24721
97,72,258,1,1392,2,1503,Seller,Expired,Manual,NA,24729
85,73,258,1,1392,2,1502,Buyer,Expired,Manual,NA,24730
105,74,258,1,1392,2,1509,Seller,Expired,Manual,NA,24734
500,75,258,1,1392,2,1511,Seller,Expired,Manual,NA,24738
58,76,258,1,1392,2,1494,Buyer,Replaced,Manual,NA,24740
91,77,258,1,1392,2,1512,Buyer,Accepted,Manual,91,24741
110,77,258,1,1392,2,1507,Seller,Expired,Manual,NA,24743
700,79,258,1,1392,2,1493,Seller,Replaced,Manual,NA,24744
80,80,258,1,1392,2,1494,Buyer,Expired,Manual,NA,24746
98,83,258,1,1392,2,1503,Seller,Replaced,Manual,NA,24751
91,85,258,1,1392,2,1493,Seller,Accepted,Auto,91,24753
85,90,258,1,1392,2,1502,Buyer,Expired,Manual,NA,24758
110,91,258,1,1392,2,1507,Seller,Expired,Manual,NA,24761
110,92,258,1,1392,2,1509,Seller,Expired,Manual,NA,24762
98,92,258,1,1392,2,1503,Seller,Replaced,Manual,NA,24763
600,95,258,1,1392,2,1511,Seller,Expired,Manual,NA,24767
41,95,258,1,1392,2,1494,Buyer,Replaced,Manual,NA,24769
91,100,258,1,1392,2,1494,Buyer,Accepted,Manual,91,24773
90,100,258,1,1392,2,1502,Buyer,Expired,Manual,NA,24775
97,102,258,1,1392,2,1503,Seller,Replaced,Manual,NA,24777
91,104,258,1,1392,2,1503,Seller,Accepted,Auto,91,24779
110,110,258,1,1392,2,1509,Seller,Expired,Manual,NA,24785
105,111,258,1,1392,2,1507,Seller,Expired,Manual,NA,24786
85,114,258,1,1392,2,1502,Buyer,Expired,Manual,NA,24787
110,116,258,1,1392,2,1511,Seller,Expired,Manual,NA,24790
95,124,258,1,1392,2,1502,Buyer,Expired,Manual,NA,24793
105,125,258,1,1392,2,1509,Seller,Expired,Manual,NA,24794
105,126,258,1,1392,2,1507,Seller,Expired,Manual,NA,24796
105,5,258,1,1396,3,1509,Seller,Expired,Manual,NA,24818
110,5,258,1,1396,3,1507,Seller,Expired,Manual,NA,24821
80,6,258,1,1396,3,1498,Buyer,Expired,Manual,NA,24824
500,8,258,1,1396,3,1493,Seller,Expired,Manual,NA,24829
99,8,258,1,1396,3,1503,Seller,Expired,Manual,NA,24830
85,9,258,1,1396,3,1502,Buyer,Replaced,Manual,NA,24831
98,11,258,1,1396,3,1497,Seller,Expired,Manual,NA,24834
97,12,258,1,1396,3,1505,Seller,Accepted,Manual,97,24837
95,12,258,1,1396,3,1495,Seller,Accepted,Manual,95,24838
95,14,258,1,1396,3,1502,Buyer,Accepted,Auto,95,24841
97,18,258,1,1396,3,1498,Buyer,Accepted,Auto,97,24849
105,22,258,1,1396,3,1507,Seller,Expired,Manual,NA,24859
105,22,258,1,1396,3,1509,Seller,Expired,Manual,NA,24860
98,23,258,1,1396,3,1497,Seller,Accepted,Manual,98,24862
115,25,258,1,1396,3,1511,Seller,Expired,Manual,NA,24865
99,26,258,1,1396,3,1503,Seller,Expired,Manual,NA,24866
98,27,258,1,1396,3,1508,Buyer,Accepted,Auto,98,24870
97,28,258,1,1396,3,1494,Buyer,Accepted,Manual,97,24872
97,32,258,1,1396,3,1493,Seller,Accepted,Auto,97,24883
120,33,258,1,1396,3,1509,Seller,Expired,Manual,NA,24886
105,34,258,1,1396,3,1507,Seller,Replaced,Manual,NA,24890
99,39,258,1,1396,3,1503,Seller,Replaced,Manual,NA,24900
88,39,258,1,1396,3,1512,Buyer,Expired,Manual,NA,24904
105,41,258,1,1396,3,1507,Seller,Expired,Manual,NA,24909
115,47,258,1,1396,3,1511,Seller,Expired,Manual,NA,24917
99,48,258,1,1396,3,1503,Seller,Expired,Manual,NA,24919
89,54,258,1,1396,3,1512,Buyer,Expired,Manual,NA,24932
105,58,258,1,1396,3,1507,Seller,Expired,Manual,NA,24940
99,60,258,1,1396,3,1503,Seller,Expired,Manual,NA,24943
500,61,258,1,1396,3,1509,Seller,Expired,Manual,NA,24944
81,72,258,1,1396,3,1512,Buyer,Expired,Manual,NA,24960
47,72,258,1,1396,3,1510,Buyer,Replaced,Manual,NA,24961
105,74,258,1,1396,3,1507,Seller,Expired,Manual,NA,24963
98,77,258,1,1396,3,1503,Seller,Accepted,Manual,98,24969
150,79,258,1,1396,3,1509,Seller,Expired,Manual,NA,24973
98,80,258,1,1396,3,1510,Buyer,Accepted,Auto,98,24975
89,84,258,1,1396,3,1512,Buyer,Expired,Manual,NA,24980
105,87,258,1,1396,3,1507,Seller,Expired,Manual,NA,24986
998,87,258,1,1396,3,1511,Seller,Expired,Manual,NA,24987
106,94,258,1,1396,3,1509,Seller,Expired,Manual,NA,24993
90,96,258,1,1396,3,1512,Buyer,Replaced,Manual,NA,24997
105,104,258,1,1396,3,1507,Seller,Expired,Manual,NA,25006
115,105,258,1,1396,3,1511,Seller,Expired,Manual,NA,25008
91,106,258,1,1396,3,1512,Buyer,Expired,Manual,NA,25010
130,114,258,1,1396,3,1509,Seller,Expired,Manual,NA,25017
91,116,258,1,1396,3,1512,Buyer,Replaced,Manual,NA,25021
105,119,258,1,1396,3,1507,Seller,Expired,Manual,NA,25022
92,123,258,1,1396,3,1512,Buyer,Expired,Manual,NA,25026
110,129,258,1,1396,3,1511,Seller,Expired,Manual,NA,25033
95,31,258,1,1400,4,1495,Seller,Accepted,Manual,95,25077
50,31,258,1,1400,4,1494,Buyer,Replaced,Manual,NA,25078
111,39,258,1,1400,4,1494,Buyer,Replaced,Manual,NA,25084
95,39,258,1,1400,4,1494,Buyer,Accepted,Auto,95,25085
110,40,258,1,1400,4,1511,Seller,Expired,Manual,NA,25086
85,55,258,1,1400,4,1512,Buyer,Expired,Manual,NA,25088
105,59,258,1,1400,4,1509,Seller,Expired,Manual,NA,25095
110,60,258,1,1400,4,1511,Seller,Expired,Manual,NA,25097
99,61,258,1,1400,4,1503,Seller,Expired,Manual,NA,25099
95,62,258,1,1400,4,1505,Seller,Expired,Manual,NA,25100
86,67,258,1,1400,4,1512,Buyer,Expired,Manual,NA,25104
108,71,258,1,1400,4,1511,Seller,Expired,Manual,NA,25110
98,72,258,1,1400,4,1505,Seller,Accepted,Manual,98,25113
99,73,258,1,1400,4,1503,Seller,Expired,Manual,NA,25115
140,74,258,1,1400,4,1509,Seller,Expired,Manual,NA,25116
95,74,258,1,1400,4,1502,Buyer,Replaced,Manual,NA,25117
98,74,258,1,1400,4,1497,Seller,Accepted,Manual,98,25118
98,78,258,1,1400,4,1502,Buyer,Accepted,Auto,98,25125
98,86,258,1,1400,4,1498,Buyer,Accepted,Auto,98,25129
98,87,258,1,1400,4,1503,Seller,Accepted,Manual,98,25131
150,87,258,1,1400,4,1509,Seller,Expired,Manual,NA,25133
90,88,258,1,1400,4,1512,Buyer,Expired,Manual,NA,25134
108,92,258,1,1400,4,1511,Seller,Replaced,Manual,NA,25136
79,92,258,1,1400,4,1508,Buyer,Expired,Manual,NA,25139
98,105,258,1,1400,4,1510,Buyer,Accepted,Auto,98,25143
105,105,258,1,1400,4,1509,Seller,Replaced,Manual,NA,25146
91,106,258,1,1400,4,1512,Buyer,Replaced,Manual,NA,25147
110,106,258,1,1400,4,1511,Seller,Expired,Manual,NA,25148
91,107,258,1,1400,4,1512,Buyer,Accepted,Manual,91,25149
91,108,258,1,1400,4,1493,Seller,Accepted,Auto,91,25151
150,112,258,1,1400,4,1509,Seller,Expired,Manual,NA,25155
79,112,258,1,1400,4,1508,Buyer,Expired,Manual,NA,25156
110,121,258,1,1400,4,1511,Seller,Expired,Manual,NA,25161
110,126,258,1,1400,4,1509,Seller,Expired,Manual,NA,25163
95,6,258,1,1404,5,1495,Seller,Accepted,Manual,95,25191
99,7,258,1,1404,5,1497,Seller,Accepted,Manual,99,25194
95,9,258,1,1404,5,1494,Buyer,Replaced,Manual,NA,25199
95,9,258,1,1404,5,1494,Buyer,Accepted,Auto,95,25200
99,13,258,1,1404,5,1498,Buyer,Accepted,Auto,99,25208
89,18,258,1,1404,5,1512,Buyer,Expired,Manual,NA,25218
95,18,258,1,1404,5,1502,Buyer,Accepted,Manual,95,25219
140,19,258,1,1404,5,1509,Seller,Expired,Manual,NA,25221
115,20,258,1,1404,5,1511,Seller,Expired,Manual,NA,25223
99,21,258,1,1404,5,1503,Seller,Accepted,Manual,99,25227
95,22,258,1,1404,5,1493,Seller,Accepted,Auto,95,25229
95,27,258,1,1404,5,1510,Buyer,Expired,Manual,NA,25236
99,28,258,1,1404,5,1508,Buyer,Accepted,Auto,99,25238
90,32,258,1,1404,5,1512,Buyer,Expired,Manual,NA,25243
150,33,258,1,1404,5,1509,Seller,Replaced,Manual,NA,25245
110,36,258,1,1404,5,1511,Seller,Expired,Manual,NA,25249
140,42,258,1,1404,5,1509,Seller,Expired,Manual,NA,25259
91,45,258,1,1404,5,1512,Buyer,Expired,Manual,NA,25261
115,52,258,1,1404,5,1511,Seller,Expired,Manual,NA,25265
99,53,258,1,1404,5,1505,Seller,Expired,Manual,NA,25266
140,54,258,1,1404,5,1509,Seller,Replaced,Manual,NA,25268
91,57,258,1,1404,5,1512,Buyer,Expired,Manual,NA,25271
150,61,258,1,1404,5,1509,Seller,Expired,Manual,NA,25274
85,67,258,1,1404,5,1512,Buyer,Replaced,Manual,NA,25281
98,71,258,1,1404,5,1510,Buyer,Accepted,Manual,98,25285
109,75,258,1,1404,5,1511,Seller,Expired,Manual,NA,25287
91,76,258,1,1404,5,1512,Buyer,Replaced,Manual,NA,25288
97,76,258,1,1404,5,1505,Seller,Replaced,Manual,NA,25289
98,76,258,1,1404,5,1505,Seller,Accepted,Auto,98,25290
150,80,258,1,1404,5,1509,Seller,Expired,Manual,NA,25296
91,80,258,1,1404,5,1512,Buyer,Expired,Manual,NA,25297
91,93,258,1,1404,5,1512,Buyer,Expired,Manual,NA,25307
105,93,258,1,1404,5,1509,Seller,Expired,Manual,NA,25308
115,96,258,1,1404,5,1511,Seller,Expired,Manual,NA,25312
92,108,258,1,1404,5,1512,Buyer,Expired,Manual,NA,25320
140,110,258,1,1404,5,1509,Seller,Expired,Manual,NA,25322
93,119,258,1,1404,5,1512,Buyer,Expired,Manual,NA,25326
998,123,258,1,1404,5,1511,Seller,Expired,Manual,NA,25328
500,129,258,1,1404,5,1509,Seller,Expired,Manual,NA,25329
99,3,258,1,1407,6,1508,Buyer,Accepted,Manual,99,25332
96,5,258,1,1407,6,1505,Seller,Replaced,Manual,NA,25335
99,5,258,1,1407,6,1505,Seller,Accepted,Auto,99,25336
115,5,258,1,1407,6,1511,Seller,Expired,Manual,NA,25337
100,8,258,1,1407,6,1497,Seller,Expired,Manual,NA,25342
98,10,258,1,1407,6,1510,Buyer,Accepted,Manual,98,25345
90,11,258,1,1407,6,1502,Buyer,Expired,Manual,NA,25346
100,11,258,1,1407,6,1495,Seller,Replaced,Manual,NA,25347
140,11,258,1,1407,6,1509,Seller,Replaced,Manual,NA,25348
98,12,258,1,1407,6,1493,Seller,Accepted,Auto,98,25349
43,12,258,1,1407,6,1494,Buyer,Replaced,Manual,NA,25350
85,12,258,1,1407,6,1512,Buyer,Replaced,Manual,NA,25351
98,18,258,1,1407,6,1494,Buyer,Expired,Manual,NA,25357
99,18,258,1,1407,6,1503,Seller,Accepted,Manual,99,25358
100,18,258,1,1407,6,1495,Seller,Expired,Manual,NA,25359
95,18,258,1,1407,6,1498,Buyer,Replaced,Manual,NA,25360
115,20,258,1,1407,6,1511,Seller,Expired,Manual,NA,25363
105,20,258,1,1407,6,1509,Seller,Expired,Manual,NA,25364
86,21,258,1,1407,6,1512,Buyer,Expired,Manual,NA,25365
99,23,258,1,1407,6,1497,Seller,Accepted,Manual,99,25366
99,26,258,1,1407,6,1498,Buyer,Accepted,Auto,99,25370
95,31,258,1,1407,6,1502,Buyer,Expired,Manual,NA,25374
100,32,258,1,1407,6,1495,Seller,Replaced,Manual,NA,25375
99,32,258,1,1407,6,1494,Buyer,Replaced,Manual,NA,25377
99,32,258,1,1407,6,1494,Buyer,Accepted,Auto,99,25378
110,33,258,1,1407,6,1509,Seller,Replaced,Manual,NA,25380
81,37,258,1,1407,6,1512,Buyer,Replaced,Manual,NA,25381
115,38,258,1,1407,6,1511,Seller,Expired,Manual,NA,25382
100,40,258,1,1407,6,1495,Seller,Replaced,Manual,NA,25383
130,42,258,1,1407,6,1509,Seller,Replaced,Manual,NA,25387
91,46,258,1,1407,6,1512,Buyer,Replaced,Manual,NA,25391
420,48,258,1,1407,6,1509,Seller,Replaced,Manual,NA,25393
98,49,258,1,1407,6,1502,Buyer,Expired,Manual,NA,25395
100,50,258,1,1407,6,1495,Seller,Expired,Manual,NA,25396
91,55,258,1,1407,6,1512,Buyer,Replaced,Manual,NA,25400
123,57,258,1,1407,6,1509,Seller,Replaced,Manual,NA,25401
321,61,258,1,1407,6,1509,Seller,Replaced,Manual,NA,25405
100,62,258,1,1407,6,1495,Seller,Accepted,Manual,100,25406
690,63,258,1,1407,6,1511,Seller,Expired,Manual,NA,25408
91,63,258,1,1407,6,1512,Buyer,Expired,Manual,NA,25409
100,65,258,1,1407,6,1502,Buyer,Accepted,Auto,100,25411
109,65,258,1,1407,6,1509,Seller,Expired,Manual,NA,25412
105,80,258,1,1407,6,1509,Seller,Expired,Manual,NA,25422
91,83,258,1,1407,6,1512,Buyer,Expired,Manual,NA,25426
115,90,258,1,1407,6,1511,Seller,Expired,Manual,NA,25429
92,97,258,1,1407,6,1512,Buyer,Expired,Manual,NA,25433
133,99,258,1,1407,6,1509,Seller,Expired,Manual,NA,25435
115,105,258,1,1407,6,1511,Seller,Expired,Manual,NA,25439
92,111,258,1,1407,6,1512,Buyer,Expired,Manual,NA,25442
150,112,258,1,1407,6,1509,Seller,Expired,Manual,NA,25443
93,130,258,1,1407,6,1512,Buyer,Expired,Manual,NA,25457
91,4,258,1,1411,7,1512,Buyer,Expired,Manual,NA,25463
100,5,258,1,1411,7,1497,Seller,Expired,Manual,NA,25465
95,6,258,1,1411,7,1502,Buyer,Expired,Manual,NA,25469
100,8,258,1,1411,7,1503,Seller,Expired,Manual,NA,25472
90,8,258,1,1411,7,1510,Buyer,Expired,Manual,NA,25473
100,12,258,1,1411,7,1495,Seller,Replaced,Manual,NA,25479
120,12,258,1,1411,7,1505,Seller,Expired,Manual,NA,25480
96,13,258,1,1411,7,1498,Buyer,Replaced,Manual,NA,25483
115,13,258,1,1411,7,1511,Seller,Expired,Manual,NA,25484
150,15,258,1,1411,7,1509,Seller,Expired,Manual,NA,25486
99,16,258,1,1411,7,1495,Seller,Accepted,Manual,99,25489
99,19,258,1,1411,7,1498,Buyer,Accepted,Auto,99,25493
99,23,258,1,1411,7,1503,Seller,Accepted,Manual,99,25498
90,23,258,1,1411,7,1512,Buyer,Accepted,Manual,90,25499
39,23,258,1,1411,7,1494,Buyer,Replaced,Manual,NA,25501
115,24,258,1,1411,7,1505,Seller,Expired,Manual,NA,25502
300,26,258,1,1411,7,1509,Seller,Expired,Manual,NA,25504
99,26,258,1,1411,7,1497,Seller,Accepted,Manual,99,25505
99,26,258,1,1411,7,1508,Buyer,Accepted,Auto,99,25507
99,30,258,1,1411,7,1494,Buyer,Replaced,Manual,NA,25510
99,30,258,1,1411,7,1494,Buyer,Accepted,Auto,99,25511
90,33,258,1,1411,7,1493,Seller,Accepted,Auto,90,25517
95,36,258,1,1411,7,1502,Buyer,Expired,Manual,NA,25521
115,38,258,1,1411,7,1511,Seller,Expired,Manual,NA,25522
101,39,258,1,1411,7,1505,Seller,Expired,Manual,NA,25525
120,40,258,1,1411,7,1509,Seller,Expired,Manual,NA,25528
90,40,258,1,1411,7,1510,Buyer,Expired,Manual,NA,25529
98,46,258,1,1411,7,1502,Buyer,Expired,Manual,NA,25534
98,51,258,1,1411,7,1510,Buyer,Expired,Manual,NA,25537
101,51,258,1,1411,7,1505,Seller,Expired,Manual,NA,25540
115,52,258,1,1411,7,1511,Seller,Expired,Manual,NA,25542
140,56,258,1,1411,7,1509,Seller,Expired,Manual,NA,25544
115,66,258,1,1411,7,1511,Seller,Expired,Manual,NA,25549
122,67,258,1,1411,7,1509,Seller,Expired,Manual,NA,25550
110,70,258,1,1411,7,1505,Seller,Replaced,Manual,NA,25554
100,72,258,1,1411,7,1502,Buyer,Replaced,Manual,NA,25558
101,77,258,1,1411,7,1505,Seller,Accepted,Manual,101,25563
98,79,258,1,1411,7,1510,Buyer,Expired,Manual,NA,25567
101,80,258,1,1411,7,1502,Buyer,Accepted,Auto,101,25568
115,88,258,1,1411,7,1511,Seller,Expired,Manual,NA,25575
105,90,258,1,1411,7,1509,Seller,Expired,Manual,NA,25576
98,96,258,1,1411,7,1510,Buyer,Expired,Manual,NA,25579
115,103,258,1,1411,7,1511,Seller,Expired,Manual,NA,25582
98,119,258,1,1411,7,1510,Buyer,Expired,Manual,NA,25594
115,121,258,1,1411,7,1511,Seller,Expired,Manual,NA,25595
120,122,258,1,1411,7,1509,Seller,Expired,Manual,NA,25596
110,6,258,1,1415,8,1509,Seller,Expired,Manual,NA,25617
101,6,258,1,1415,8,1508,Buyer,Accepted,Manual,101,25619
100,6,258,1,1415,8,1495,Seller,Replaced,Manual,NA,25620
101,6,258,1,1415,8,1495,Seller,Accepted,Auto,101,25621
99,7,258,1,1415,8,1497,Seller,Expired,Manual,NA,25624
111,7,258,1,1415,8,1505,Seller,Replaced,Manual,NA,25625
95,8,258,1,1415,8,1510,Buyer,Accepted,Manual,95,25628
95,10,258,1,1415,8,1498,Buyer,Accepted,Manual,95,25631
115,11,258,1,1415,8,1511,Seller,Expired,Manual,NA,25635
95,12,258,1,1415,8,1493,Seller,Accepted,Auto,95,25636
95,12,258,1,1415,8,1503,Seller,Accepted,Auto,95,25637
104,17,258,1,1415,8,1505,Seller,Expired,Manual,NA,25643
88,17,258,1,1415,8,1512,Buyer,Expired,Manual,NA,25644
105,18,258,1,1415,8,1509,Seller,Expired,Manual,NA,25647
101,19,258,1,1415,8,1497,Seller,Expired,Manual,NA,25651
115,22,258,1,1415,8,1511,Seller,Expired,Manual,NA,25658
103,29,258,1,1415,8,1505,Seller,Expired,Manual,NA,25669
90,30,258,1,1415,8,1512,Buyer,Expired,Manual,NA,25670
86,33,258,1,1415,8,1494,Buyer,Replaced,Manual,NA,25677
140,33,258,1,1415,8,1509,Seller,Expired,Manual,NA,25678
115,35,258,1,1415,8,1511,Seller,Expired,Manual,NA,25687
100,37,258,1,1415,8,1497,Seller,Expired,Manual,NA,25691
99,38,258,1,1415,8,1494,Buyer,Accepted,Manual,99,25692
102,40,258,1,1415,8,1505,Seller,Replaced,Manual,NA,25694
91,40,258,1,1415,8,1512,Buyer,Expired,Manual,NA,25695
99,41,258,1,1415,8,1505,Seller,Accepted,Auto,99,25700
104,47,258,1,1415,8,1509,Seller,Expired,Manual,NA,25705
115,51,258,1,1415,8,1511,Seller,Replaced,Manual,NA,25708
99,54,258,1,1415,8,1497,Seller,Accepted,Manual,99,25713
90,55,258,1,1415,8,1512,Buyer,Expired,Manual,NA,25714
110,60,258,1,1415,8,1509,Seller,Expired,Manual,NA,25720
115,61,258,1,1415,8,1511,Seller,Expired,Manual,NA,25721
99,63,258,1,1415,8,1502,Buyer,Accepted,Auto,99,25725
91,73,258,1,1415,8,1512,Buyer,Expired,Manual,NA,25741
110,84,258,1,1415,8,1509,Seller,Expired,Manual,NA,25757
115,86,258,1,1415,8,1511,Seller,Expired,Manual,NA,25759
90,90,258,1,1415,8,1512,Buyer,Expired,Manual,NA,25764
92,100,258,1,1415,8,1512,Buyer,Expired,Manual,NA,25775
130,100,258,1,1415,8,1511,Seller,Expired,Manual,NA,25776
110,103,258,1,1415,8,1509,Seller,Expired,Manual,NA,25780
140,112,258,1,1415,8,1511,Seller,Expired,Manual,NA,25788
92,115,258,1,1415,8,1512,Buyer,Expired,Manual,NA,25790
105,127,258,1,1415,8,1509,Seller,Expired,Manual,NA,25808
150,128,258,1,1415,8,1511,Seller,Expired,Manual,NA,25811
92,130,258,1,1415,8,1512,Buyer,Expired,Manual,NA,25815
100,4,258,1,1420,9,1497,Seller,Expired,Manual,NA,25831
90,6,258,1,1420,9,1512,Buyer,Expired,Manual,NA,25835
100,10,258,1,1420,9,1495,Seller,Accepted,Manual,100,25839
