price,bprice,bid_id,buyer_id,buyer_iid,sprice,ask_id,seller_id,seller_iid,round_id,round_iid,game_id,game_iid,time,randomized,keeps
110,110,29624,1670,2,110,29622,1681,8,1481,6,266,3,89,0,0
85,85,29649,1674,4,85,29654,1669,2,1481,6,266,3,102,0,0
100,100,29672,1680,7,100,29661,1675,5,1481,6,266,3,111,0,0
95,95,29678,1676,5,95,29682,1679,7,1481,6,266,3,116,0,0
94,94,29756,1668,1,94,29765,1673,4,1486,7,266,3,16,0,0
100,100,29781,1682,8,100,29770,1675,5,1486,7,266,3,24,0,0
99,99,29810,1680,7,99,29808,1669,2,1486,7,266,3,31,0,0
95,95,29860,1672,3,95,29868,1677,6,1486,7,266,3,50,0,0
95,95,29952,1676,5,95,29959,1667,1,1486,7,266,3,78,0,0
100,100,30031,1670,2,100,30025,1679,7,1486,7,266,3,117,0,0
98,98,30186,1682,8,98,30175,1677,6,1491,8,266,3,40,0,0
96,96,30201,1668,1,96,30191,1673,4,1491,8,266,3,46,0,0
98,98,30251,1670,2,98,30226,1675,5,1491,8,266,3,61,0,0
96,96,30277,1672,3,96,30300,1679,7,1491,8,266,3,75,0,0
103,103,30312,1680,7,103,30305,1683,9,1491,8,266,3,81,0,0
95,95,30349,1676,5,95,30353,1669,2,1491,8,266,3,106,0,0
90,90,30370,1674,4,90,30372,1667,1,1491,8,266,3,123,0,0
95,95,30396,1668,1,95,30406,1673,4,1495,9,266,3,11,0,0
95,95,30467,1670,2,95,30485,1679,7,1495,9,266,3,38,0,0
95,95,30496,1682,8,95,30513,1675,5,1495,9,266,3,48,0,0
99,99,30528,1680,7,99,30503,1677,6,1495,9,266,3,55,0,0
95,95,30559,1676,5,95,30564,1669,2,1495,9,266,3,72,0,0
103,103,30594,1672,3,103,30577,1683,9,1495,9,266,3,87,0,0
90,90,30658,1674,4,90,30663,1667,1,1495,9,266,3,130,0,0
100,100,30687,1680,7,100,30683,1673,4,1499,10,266,3,6,0,0
95,95,30713,1668,1,95,30717,1667,1,1499,10,266,3,22,0,0
95,95,30716,1672,3,95,30719,1679,7,1499,10,266,3,26,0,0
97,97,30819,1682,8,97,30814,1675,5,1499,10,266,3,75,0,0
93,93,30842,1676,5,93,30847,1669,2,1499,10,266,3,90,0,0
95,95,30865,1670,2,95,30855,1677,6,1499,10,266,3,102,0,0
111,111,28171,1700,4,111,28173,1705,7,1464,1,267,4,6,0,0
90,90,28214,1702,5,90,28224,1699,4,1464,1,267,4,25,0,0
90,90,28264,1694,1,90,28236,1701,5,1464,1,267,4,37,0,0
78,78,28324,1712,10,78,28321,1697,3,1464,1,267,4,69,0,0
88,88,28366,1710,9,88,28362,1693,1,1464,1,267,4,96,0,0
95,95,28404,1706,7,95,28396,1703,6,1464,1,267,4,122,0,0
95,95,28476,1694,1,95,28460,1693,1,1468,2,267,4,13,0,0
88,88,28467,1700,4,88,28481,1697,3,1468,2,267,4,16,0,0
100,100,28498,1706,7,100,28496,1707,8,1468,2,267,4,23,0,0
100,100,28567,1708,8,100,28560,1701,5,1468,2,267,4,45,0,0
94,94,28716,1696,2,94,28709,1703,6,1468,2,267,4,113,0,0
95,95,28746,1710,9,95,28726,1705,7,1468,2,267,4,128,0,0
89,89,28747,1702,5,89,28756,1699,4,1468,2,267,4,132,0,0
103,103,28800,1706,7,103,28792,1703,6,1474,3,267,4,13,0,0
96,96,28812,1694,1,96,28839,1699,4,1474,3,267,4,23,0,0
84,84,28885,1708,8,84,28874,1693,1,1474,3,267,4,37,0,0
77,77,28865,1700,4,77,28894,1697,3,1474,3,267,4,41,0,0
87,87,28978,1702,5,87,28982,1701,5,1474,3,267,4,81,0,0
97,97,29051,1696,2,97,29042,1705,7,1474,3,267,4,120,0,0
99,99,29168,1706,7,99,29156,1705,7,1479,4,267,4,19,0,0
90,90,29202,1696,2,90,29190,1697,3,1479,4,267,4,29,0,0
90,90,29213,1694,1,90,29222,1701,5,1479,4,267,4,36,0,0
86,86,29199,1702,5,86,29226,1699,4,1479,4,267,4,37,0,0
89,89,29292,1712,10,89,29296,1693,1,1479,4,267,4,68,0,0
97,97,29355,1710,9,97,29350,1703,6,1479,4,267,4,101,0,0
112,112,29387,1700,4,112,29375,1711,10,1479,4,267,4,118,0,0
100,100,29511,1706,7,100,29504,1697,3,1484,5,267,4,22,0,0
100,100,29570,1694,1,100,29547,1701,5,1484,5,267,4,37,0,0
90,90,29574,1710,9,90,29596,1693,1,1484,5,267,4,47,0,0
90,90,29585,1708,8,90,29603,1699,4,1484,5,267,4,50,0,0
95,95,29673,1700,4,95,29651,1703,6,1484,5,267,4,84,0,0
95,95,29698,1696,2,95,29690,1705,7,1484,5,267,4,100,0,0
112,112,29744,1702,5,112,29725,1711,10,1484,5,267,4,129,0,0
96,96,29906,1694,1,96,29901,1703,6,1489,6,267,4,33,0,0
95,95,29908,1706,7,95,29907,1697,3,1489,6,267,4,34,0,0
97,97,29972,1696,2,97,29963,1705,7,1489,6,267,4,58,0,0
95,95,30006,1702,5,95,30010,1701,5,1489,6,267,4,80,0,0
95,95,30015,1708,8,95,30023,1699,4,1489,6,267,4,86,0,0
105,105,30100,1700,4,105,30077,1707,8,1489,6,267,4,129,0,0
98,98,30215,1706,7,98,30206,1705,7,1494,7,267,4,25,0,0
98,98,30237,1694,1,98,30227,1697,3,1494,7,267,4,32,0,0
94,94,30255,1708,8,94,30261,1699,4,1494,7,267,4,39,0,0
94,94,30282,1702,5,94,30285,1693,1,1494,7,267,4,47,0,0
96,96,30303,1696,2,96,30291,1703,6,1494,7,267,4,51,0,0
100,100,30390,1700,4,100,30389,1707,8,1494,7,267,4,116,0,0
95,95,30461,1696,2,95,30450,1699,4,1498,8,267,4,9,0,0
100,100,30479,1694,1,100,30457,1701,5,1498,8,267,4,14,0,0
99,99,30514,1706,7,99,30507,1705,7,1498,8,267,4,26,0,0
96,96,30566,1708,8,96,30556,1693,1,1498,8,267,4,49,0,0
105,105,30567,1700,4,105,30546,1707,8,1498,8,267,4,49,0,0
98,98,30656,1702,5,98,30660,1703,6,1498,8,267,4,105,0,0
96,96,30671,1710,9,96,30675,1697,3,1498,8,267,4,120,0,0
97,97,30736,1700,4,97,30731,1699,4,1501,9,267,4,9,0,0
97,97,30752,1706,7,97,30749,1693,1,1501,9,267,4,16,0,0
98,98,30762,1702,5,98,30750,1701,5,1501,9,267,4,21,0,0
97,97,30773,1694,1,97,30777,1703,6,1501,9,267,4,28,0,0
96,96,30823,1708,8,96,30840,1697,3,1501,9,267,4,63,0,0
97,97,30887,1696,2,97,30884,1705,7,1501,9,267,4,98,0,0
95,95,30927,1710,9,95,30931,1699,4,1503,10,267,4,7,0,0
98,98,30946,1702,5,98,30941,1701,5,1503,10,267,4,19,0,0
98,98,30954,1700,4,98,30951,1693,1,1503,10,267,4,27,0,0
98,98,30958,1694,1,98,30961,1705,7,1503,10,267,4,33,0,0
94,94,30963,1696,2,94,30969,1697,3,1503,10,267,4,41,0,0
99,99,31000,1706,7,99,30999,1703,6,1503,10,267,4,78,0,0
100,100,31036,1708,8,100,31035,1707,8,1503,10,267,4,129,0,0
98,98,28807,1734,8,98,28805,1719,1,1472,1,268,5,29,0,0
95,95,28838,1730,6,95,28818,1723,3,1472,1,268,5,37,0,0
100,100,28861,1720,1,100,28853,1729,6,1472,1,268,5,45,0,0
100,100,28884,1726,4,100,28860,1731,7,1472,1,268,5,50,0,0
100,100,28893,1722,2,100,28872,1725,4,1472,1,268,5,54,0,0
100,100,28935,1732,7,100,28941,1733,8,1472,1,268,5,76,0,0
98,98,29098,1726,4,98,29095,1719,1,1477,2,268,5,13,0,0
103,103,29103,1720,1,103,29082,1723,3,1477,2,268,5,14,0,0
109,109,29137,1728,5,109,29135,1733,8,1477,2,268,5,25,0,0
100,100,29162,1730,6,100,29146,1731,7,1477,2,268,5,33,0,0
103,103,29164,1722,2,103,29143,1735,9,1477,2,268,5,33,0,0
100,100,29214,1732,7,100,29218,1725,4,1477,2,268,5,51,0,0
103,103,29311,1734,8,103,29318,1729,6,1477,2,268,5,96,0,0
100,100,29431,1724,3,100,29423,1719,1,1482,3,268,5,9,0,0
103,103,29531,1734,8,103,29550,1733,8,1482,3,268,5,49,0,0
98,98,29544,1722,2,98,29551,1725,4,1482,3,268,5,49,0,0
107,107,29563,1730,6,107,29542,1735,9,1482,3,268,5,52,0,0
105,105,29573,1720,1,105,29565,1731,7,1482,3,268,5,54,0,0
103,103,29599,1728,5,103,29586,1723,3,1482,3,268,5,64,0,0
101,101,29680,1726,4,101,29677,1729,6,1482,3,268,5,104,0,0
109,109,29824,1730,6,109,29796,1733,8,1488,4,268,5,27,0,0
106,106,29863,1720,1,106,29851,1723,3,1488,4,268,5,40,0,0
100,100,29865,1724,3,100,29879,1731,7,1488,4,268,5,43,0,0
106,106,29937,1726,4,106,29935,1719,1,1488,4,268,5,62,0,0
100,100,29946,1734,8,100,29960,1725,4,1488,4,268,5,69,0,0
107,107,29967,1722,2,107,29954,1735,9,1488,4,268,5,74,0,0
107,107,30019,1728,5,107,30016,1729,6,1488,4,268,5,101,0,0
108,108,30136,1730,6,108,30121,1723,3,1493,5,268,5,13,0,0
101,101,30157,1724,3,101,30177,1731,7,1493,5,268,5,26,0,0
100,100,30153,1726,4,100,30184,1733,8,1493,5,268,5,28,0,0
90,90,30156,1720,1,90,30185,1725,4,1493,5,268,5,29,0,0
105,105,30199,1728,5,105,30190,1719,1,1493,5,268,5,34,0,0
108,108,30259,1722,2,108,30253,1735,9,1493,5,268,5,53,0,0
95,95,30388,1734,8,95,30385,1729,6,1493,5,268,5,126,0,0
101,101,30430,1724,3,101,30446,1731,7,1497,6,268,5,16,0,0
100,100,30521,1734,8,100,30530,1733,8,1497,6,268,5,44,0,0
103,103,30539,1728,5,103,30533,1723,3,1497,6,268,5,48,0,0
100,100,30518,1726,4,100,30542,1725,4,1497,6,268,5,51,0,0
115,115,30554,1720,1,115,30550,1729,6,1497,6,268,5,56,0,0
108,108,30670,1722,2,108,30669,1735,9,1497,6,268,5,128,0,0
105,105,30709,1730,6,105,30712,1731,7,1500,7,268,5,10,0,0
101,101,30706,1724,3,101,30714,1725,4,1500,7,268,5,13,0,0
106,106,30772,1722,2,106,30763,1733,8,1500,7,268,5,40,0,0
103,103,30813,1728,5,103,30811,1723,3,1500,7,268,5,62,0,0
107,107,30824,1720,1,107,30818,1735,9,1500,7,268,5,68,0,0
108,108,30876,1726,4,108,30871,1729,6,1500,7,268,5,102,0,0
105,105,30915,1730,6,105,30917,1731,7,1502,8,268,5,7,0,0
108,108,30918,1722,2,108,30912,1723,3,1502,8,268,5,11,0,0
103,103,30920,1726,4,103,30922,1725,4,1502,8,268,5,17,0,0
103,103,30934,1720,1,103,30935,1733,8,1502,8,268,5,25,0,0
107,107,31017,1724,3,107,31012,1729,6,1502,8,268,5,111,0,0
108,108,31028,1728,5,108,31027,1735,9,1502,8,268,5,128,0,0
105,105,31042,1730,6,105,31046,1731,7,1504,9,268,5,8,0,0
105,105,31044,1726,4,105,31047,1733,8,1504,9,268,5,11,0,0
103,103,31050,1720,1,103,31053,1725,4,1504,9,268,5,18,0,0
107,107,31076,1722,2,107,31074,1735,9,1504,9,268,5,67,0,0
106,106,31090,1728,5,106,31088,1729,6,1504,9,268,5,111,0,0
101,101,31089,1724,3,101,31092,1723,3,1504,9,268,5,118,0,0
108,108,31101,1726,4,108,31100,1735,9,1505,10,268,5,9,0,0
105,105,31102,1730,6,105,31103,1731,7,1505,10,268,5,11,0,0
101,101,31112,1724,3,101,31113,1725,4,1505,10,268,5,36,0,0
107,107,31118,1722,2,107,31115,1733,8,1505,10,268,5,46,0,0
108,108,31135,1720,1,108,31134,1723,3,1505,10,268,5,100,0,0
106,106,31139,1728,5,106,31138,1729,6,1505,10,268,5,110,0,0
