amount,time,game_id,game_iid,round_id,round_iid,player_id,side,status,type,matched_price,offer_db_id
100,93,264,1,1455,1,1621,Seller,Accepted,Manual,100,27743
75,94,264,1,1455,1,1634,Buyer,Expired,Manual,NA,27744
100,96,264,1,1455,1,1629,Seller,Expired,Manual,NA,27745
130,97,264,1,1455,1,1631,Seller,Replaced,Manual,NA,27746
100,97,264,1,1455,1,1620,Buyer,Accepted,Auto,100,27747
109,105,264,1,1455,1,1633,Seller,Expired,Manual,NA,27749
140,106,264,1,1455,1,1631,Seller,Replaced,Manual,NA,27750
90,107,264,1,1455,1,1634,Buyer,Expired,Manual,NA,27754
100,108,264,1,1455,1,1629,Seller,Expired,Manual,NA,27755
130,112,264,1,1455,1,1631,Seller,Replaced,Manual,NA,27757
110,118,264,1,1455,1,1633,Seller,Expired,Manual,NA,27762
110,121,264,1,1455,1,1631,Seller,Expired,Manual,NA,27765
100,122,264,1,1455,1,1629,Seller,Expired,Manual,NA,27766
150,3,264,1,1457,2,1623,Seller,Expired,Manual,NA,27775
120,4,264,1,1457,2,1631,Seller,Expired,Manual,NA,27776
130,4,264,1,1457,2,1625,Seller,Expired,Manual,NA,27777
120,6,264,1,1457,2,1617,Seller,Expired,Manual,NA,27779
200,7,264,1,1457,2,1629,Seller,Replaced,Manual,NA,27780
140,7,264,1,1457,2,1633,Seller,Expired,Manual,NA,27782
120,8,264,1,1457,2,1627,Seller,Replaced,Manual,NA,27783
101,8,264,1,1457,2,1628,Buyer,Accepted,Manual,101,27784
101,10,264,1,1457,2,1629,Seller,Accepted,Auto,101,27785
100,15,264,1,1457,2,1621,Seller,Replaced,Manual,NA,27788
90,16,264,1,1457,2,1634,Buyer,Accepted,Manual,90,27789
120,16,264,1,1457,2,1627,Seller,Expired,Manual,NA,27790
140,16,264,1,1457,2,1631,Seller,Replaced,Manual,NA,27791
90,17,264,1,1457,2,1621,Seller,Accepted,Auto,90,27793
100,21,264,1,1457,2,1620,Buyer,Accepted,Manual,100,27794
110,21,264,1,1457,2,1633,Seller,Expired,Manual,NA,27795
40,21,264,1,1457,2,1626,Buyer,Expired,Manual,NA,27796
100,22,264,1,1457,2,1623,Seller,Accepted,Auto,100,27797
120,25,264,1,1457,2,1631,Seller,Replaced,Manual,NA,27798
110,26,264,1,1457,2,1617,Seller,Expired,Manual,NA,27799
150,28,264,1,1457,2,1625,Seller,Expired,Manual,NA,27800
50,29,264,1,1457,2,1624,Buyer,Expired,Manual,NA,27801
130,32,264,1,1457,2,1631,Seller,Expired,Manual,NA,27803
115,32,264,1,1457,2,1633,Seller,Replaced,Manual,NA,27804
120,33,264,1,1457,2,1627,Seller,Expired,Manual,NA,27805
50,36,264,1,1457,2,1626,Buyer,Expired,Manual,NA,27806
109,38,264,1,1457,2,1633,Seller,Accepted,Manual,109,27809
80,39,264,1,1457,2,1618,Buyer,Replaced,Manual,NA,27810
109,40,264,1,1457,2,1624,Buyer,Accepted,Auto,109,27812
85,45,264,1,1457,2,1618,Buyer,Accepted,Manual,85,27813
110,45,264,1,1457,2,1625,Seller,Expired,Manual,NA,27814
140,47,264,1,1457,2,1631,Seller,Replaced,Manual,NA,27816
110,48,264,1,1457,2,1627,Seller,Expired,Manual,NA,27817
60,49,264,1,1457,2,1626,Buyer,Expired,Manual,NA,27818
85,49,264,1,1457,2,1617,Seller,Accepted,Auto,85,27819
120,56,264,1,1457,2,1631,Seller,Replaced,Manual,NA,27822
70,59,264,1,1457,2,1626,Buyer,Expired,Manual,NA,27826
110,59,264,1,1457,2,1627,Seller,Expired,Manual,NA,27827
100,60,264,1,1457,2,1625,Seller,Expired,Manual,NA,27828
140,63,264,1,1457,2,1631,Seller,Replaced,Manual,NA,27830
120,70,264,1,1457,2,1631,Seller,Expired,Manual,NA,27836
120,73,264,1,1457,2,1627,Seller,Expired,Manual,NA,27841
90,75,264,1,1457,2,1625,Seller,Expired,Manual,NA,27842
80,80,264,1,1457,2,1626,Buyer,Expired,Manual,NA,27847
110,84,264,1,1457,2,1627,Seller,Expired,Manual,NA,27852
130,86,264,1,1457,2,1631,Seller,Expired,Manual,NA,27855
89,89,264,1,1457,2,1625,Seller,Expired,Manual,NA,27857
85,95,264,1,1457,2,1626,Buyer,Expired,Manual,NA,27859
120,98,264,1,1457,2,1631,Seller,Expired,Manual,NA,27861
110,101,264,1,1457,2,1627,Seller,Expired,Manual,NA,27866
100,105,264,1,1457,2,1625,Seller,Accepted,Manual,100,27870
90,105,264,1,1457,2,1626,Buyer,Replaced,Manual,NA,27871
100,107,264,1,1457,2,1626,Buyer,Accepted,Auto,100,27874
140,110,264,1,1457,2,1631,Seller,Replaced,Manual,NA,27875
100,115,264,1,1457,2,1627,Seller,Expired,Manual,NA,27878
120,118,264,1,1457,2,1631,Seller,Replaced,Manual,NA,27881
110,127,264,1,1457,2,1631,Seller,Expired,Manual,NA,27884
110,130,264,1,1457,2,1627,Seller,Expired,Manual,NA,27887
110,3,264,1,1459,3,1623,Seller,Expired,Manual,NA,27895
110,4,264,1,1459,3,1631,Seller,Replaced,Manual,NA,27896
115,5,264,1,1459,3,1633,Seller,Replaced,Manual,NA,27898
200,5,264,1,1459,3,1629,Seller,Replaced,Manual,NA,27899
100,5,264,1,1459,3,1625,Seller,Replaced,Manual,NA,27900
110,6,264,1,1459,3,1627,Seller,Replaced,Manual,NA,27902
125,6,264,1,1459,3,1617,Seller,Expired,Manual,NA,27903
50,7,264,1,1459,3,1618,Buyer,Replaced,Manual,NA,27904
70,8,264,1,1459,3,1634,Buyer,Expired,Manual,NA,27907
200,8,264,1,1459,3,1621,Seller,Expired,Manual,NA,27908
120,11,264,1,1459,3,1631,Seller,Replaced,Manual,NA,27910
110,12,264,1,1459,3,1633,Seller,Expired,Manual,NA,27911
90,12,264,1,1459,3,1628,Buyer,Accepted,Manual,90,27912
120,13,264,1,1459,3,1627,Seller,Replaced,Manual,NA,27913
65,14,264,1,1459,3,1618,Buyer,Replaced,Manual,NA,27914
90,14,264,1,1459,3,1625,Seller,Accepted,Auto,90,27917
100,14,264,1,1459,3,1629,Seller,Expired,Manual,NA,27918
110,19,264,1,1459,3,1631,Seller,Replaced,Manual,NA,27923
70,21,264,1,1459,3,1618,Buyer,Replaced,Manual,NA,27929
80,21,264,1,1459,3,1626,Buyer,Expired,Manual,NA,27930
70,21,264,1,1459,3,1634,Buyer,Replaced,Manual,NA,27931
110,22,264,1,1459,3,1627,Seller,Replaced,Manual,NA,27932
70,22,264,1,1459,3,1620,Buyer,Replaced,Manual,NA,27933
110,24,264,1,1459,3,1617,Seller,Expired,Manual,NA,27940
85,26,264,1,1459,3,1634,Buyer,Expired,Manual,NA,27942
100,27,264,1,1459,3,1627,Seller,Replaced,Manual,NA,27943
110,27,264,1,1459,3,1631,Seller,Replaced,Manual,NA,27944
75,28,264,1,1459,3,1618,Buyer,Replaced,Manual,NA,27945
110,28,264,1,1459,3,1623,Seller,Expired,Manual,NA,27948
50,28,264,1,1459,3,1624,Buyer,Expired,Manual,NA,27949
115,29,264,1,1459,3,1621,Seller,Replaced,Manual,NA,27951
100,29,264,1,1459,3,1629,Seller,Expired,Manual,NA,27953
90,30,264,1,1459,3,1620,Buyer,Accepted,Manual,90,27954
90,31,264,1,1459,3,1621,Seller,Accepted,Auto,90,27957
120,35,264,1,1459,3,1631,Seller,Expired,Manual,NA,27964
100,36,264,1,1459,3,1627,Seller,Expired,Manual,NA,27965
70,36,264,1,1459,3,1634,Buyer,Expired,Manual,NA,27967
80,36,264,1,1459,3,1618,Buyer,Expired,Manual,NA,27968
109,38,264,1,1459,3,1633,Seller,Expired,Manual,NA,27969
90,39,264,1,1459,3,1626,Buyer,Accepted,Manual,90,27970
100,40,264,1,1459,3,1617,Seller,Replaced,Manual,NA,27972
90,40,264,1,1459,3,1617,Seller,Accepted,Auto,90,27973
85,46,264,1,1459,3,1618,Buyer,Expired,Manual,NA,27977
100,46,264,1,1459,3,1629,Seller,Expired,Manual,NA,27978
100,47,264,1,1459,3,1627,Seller,Expired,Manual,NA,27980
85,47,264,1,1459,3,1634,Buyer,Replaced,Manual,NA,27985
130,49,264,1,1459,3,1631,Seller,Replaced,Manual,NA,27991
87,52,264,1,1459,3,1634,Buyer,Replaced,Manual,NA,27995
110,54,264,1,1459,3,1623,Seller,Expired,Manual,NA,27998
110,55,264,1,1459,3,1631,Seller,Expired,Manual,NA,27999
88,56,264,1,1459,3,1618,Buyer,Replaced,Manual,NA,28004
89,58,264,1,1459,3,1634,Buyer,Replaced,Manual,NA,28007
99,60,264,1,1459,3,1629,Seller,Expired,Manual,NA,28009
70,60,264,1,1459,3,1624,Buyer,Expired,Manual,NA,28011
90,61,264,1,1459,3,1618,Buyer,Replaced,Manual,NA,28014
91,64,264,1,1459,3,1634,Buyer,Expired,Manual,NA,28020
109,64,264,1,1459,3,1633,Seller,Expired,Manual,NA,28022
120,67,264,1,1459,3,1631,Seller,Replaced,Manual,NA,28023
95,67,264,1,1459,3,1618,Buyer,Accepted,Manual,95,28024
110,73,264,1,1459,3,1631,Seller,Replaced,Manual,NA,28032
95,73,264,1,1459,3,1627,Seller,Accepted,Auto,95,28033
110,78,264,1,1459,3,1623,Seller,Expired,Manual,NA,28040
70,79,264,1,1459,3,1634,Buyer,Expired,Manual,NA,28044
99,80,264,1,1459,3,1629,Seller,Expired,Manual,NA,28046
105,81,264,1,1459,3,1631,Seller,Expired,Manual,NA,28047
50,85,264,1,1459,3,1624,Buyer,Expired,Manual,NA,28050
109,86,264,1,1459,3,1633,Seller,Expired,Manual,NA,28051
110,93,264,1,1459,3,1631,Seller,Replaced,Manual,NA,28057
70,93,264,1,1459,3,1634,Buyer,Expired,Manual,NA,28058
99,99,264,1,1459,3,1629,Seller,Accepted,Manual,99,28063
106,100,264,1,1459,3,1631,Seller,Expired,Manual,NA,28064
110,100,264,1,1459,3,1623,Seller,Expired,Manual,NA,28066
99,107,264,1,1459,3,1624,Buyer,Accepted,Auto,99,28074
120,111,264,1,1459,3,1631,Seller,Replaced,Manual,NA,28075
110,112,264,1,1459,3,1623,Seller,Expired,Manual,NA,28077
75,114,264,1,1459,3,1634,Buyer,Expired,Manual,NA,28079
115,116,264,1,1459,3,1631,Seller,Replaced,Manual,NA,28082
110,122,264,1,1459,3,1631,Seller,Expired,Manual,NA,28087
110,126,264,1,1459,3,1633,Seller,Expired,Manual,NA,28091
110,128,264,1,1459,3,1623,Seller,Expired,Manual,NA,28092
90,130,264,1,1459,3,1634,Buyer,Expired,Manual,NA,28093
110,2,264,1,1462,4,1623,Seller,Expired,Manual,NA,28101
85,4,264,1,1462,4,1628,Buyer,Expired,Manual,NA,28103
70,5,264,1,1462,4,1634,Buyer,Replaced,Manual,NA,28104
100,5,264,1,1462,4,1627,Seller,Expired,Manual,NA,28105
120,5,264,1,1462,4,1617,Seller,Expired,Manual,NA,28106
115,8,264,1,1462,4,1633,Seller,Expired,Manual,NA,28108
87,9,264,1,1462,4,1634,Buyer,Expired,Manual,NA,28110
109,9,264,1,1462,4,1631,Seller,Expired,Manual,NA,28111
90,9,264,1,1462,4,1620,Buyer,Replaced,Manual,NA,28112
50,9,264,1,1462,4,1618,Buyer,Expired,Manual,NA,28113
60,10,264,1,1462,4,1624,Buyer,Expired,Manual,NA,28114
99,10,264,1,1462,4,1629,Seller,Expired,Manual,NA,28115
150,14,264,1,1462,4,1621,Seller,Expired,Manual,NA,28117
70,19,264,1,1462,4,1620,Buyer,Replaced,Manual,NA,28120
70,19,264,1,1462,4,1618,Buyer,Expired,Manual,NA,28121
110,20,264,1,1462,4,1623,Seller,Expired,Manual,NA,28122
100,20,264,1,1462,4,1627,Seller,Replaced,Manual,NA,28123
85,21,264,1,1462,4,1628,Buyer,Replaced,Manual,NA,28127
108,22,264,1,1462,4,1631,Seller,Expired,Manual,NA,28132
110,23,264,1,1462,4,1617,Seller,Expired,Manual,NA,28133
80,24,264,1,1462,4,1626,Buyer,Replaced,Manual,NA,28136
75,24,264,1,1462,4,1634,Buyer,Expired,Manual,NA,28137
50,24,264,1,1462,4,1620,Buyer,Replaced,Manual,NA,28138
99,25,264,1,1462,4,1629,Seller,Expired,Manual,NA,28140
109,25,264,1,1462,4,1633,Seller,Expired,Manual,NA,28141
86,27,264,1,1462,4,1628,Buyer,Accepted,Manual,86,28144
150,27,264,1,1462,4,1627,Seller,Expired,Manual,NA,28145
80,29,264,1,1462,4,1620,Buyer,Replaced,Manual,NA,28147
86,30,264,1,1462,4,1621,Seller,Accepted,Auto,86,28150
80,31,264,1,1462,4,1626,Buyer,Replaced,Manual,NA,28151
85,35,264,1,1462,4,1626,Buyer,Replaced,Manual,NA,28156
110,37,264,1,1462,4,1631,Seller,Expired,Manual,NA,28157
85,37,264,1,1462,4,1620,Buyer,Replaced,Manual,NA,28158
40,38,264,1,1462,4,1618,Buyer,Replaced,Manual,NA,28159
101,39,264,1,1462,4,1627,Seller,Expired,Manual,NA,28160
99,40,264,1,1462,4,1629,Seller,Expired,Manual,NA,28163
85,42,264,1,1462,4,1626,Buyer,Accepted,Manual,85,28166
97,43,264,1,1462,4,1620,Buyer,Accepted,Manual,97,28168
100,44,264,1,1462,4,1617,Seller,Replaced,Manual,NA,28174
97,45,264,1,1462,4,1617,Seller,Accepted,Auto,97,28177
85,46,264,1,1462,4,1623,Seller,Accepted,Auto,85,28181
50,46,264,1,1462,4,1618,Buyer,Replaced,Manual,NA,28182
108,51,264,1,1462,4,1631,Seller,Replaced,Manual,NA,28191
85,51,264,1,1462,4,1634,Buyer,Expired,Manual,NA,28194
99,51,264,1,1462,4,1629,Seller,Expired,Manual,NA,28195
80,53,264,1,1462,4,1624,Buyer,Expired,Manual,NA,28199
101,54,264,1,1462,4,1627,Seller,Expired,Manual,NA,28203
40,54,264,1,1462,4,1618,Buyer,Replaced,Manual,NA,28204
70,59,264,1,1462,4,1618,Buyer,Replaced,Manual,NA,28216
107,60,264,1,1462,4,1631,Seller,Expired,Manual,NA,28217
99,65,264,1,1462,4,1629,Seller,Accepted,Manual,99,28230
85,66,264,1,1462,4,1618,Buyer,Expired,Manual,NA,28234
90,69,264,1,1462,4,1634,Buyer,Replaced,Manual,NA,28237
99,70,264,1,1462,4,1624,Buyer,Accepted,Auto,99,28240
97,72,264,1,1462,4,1627,Seller,Expired,Manual,NA,28246
110,75,264,1,1462,4,1631,Seller,Replaced,Manual,NA,28265
75,76,264,1,1462,4,1634,Buyer,Expired,Manual,NA,28267
50,80,264,1,1462,4,1618,Buyer,Replaced,Manual,NA,28271
90,81,264,1,1462,4,1625,Seller,Accepted,Manual,90,28273
107,83,264,1,1462,4,1631,Seller,Expired,Manual,NA,28277
98,84,264,1,1462,4,1627,Seller,Expired,Manual,NA,28281
90,86,264,1,1462,4,1634,Buyer,Accepted,Auto,90,28286
77,86,264,1,1462,4,1618,Buyer,Replaced,Manual,NA,28287
80,93,264,1,1462,4,1618,Buyer,Expired,Manual,NA,28299
95,97,264,1,1462,4,1627,Seller,Expired,Manual,NA,28306
110,101,264,1,1462,4,1631,Seller,Replaced,Manual,NA,28312
109,103,264,1,1462,4,1633,Seller,Expired,Manual,NA,28316
85,106,264,1,1462,4,1618,Buyer,Replaced,Manual,NA,28322
107,107,264,1,1462,4,1631,Seller,Expired,Manual,NA,28325
98,111,264,1,1462,4,1627,Seller,Expired,Manual,NA,28327
90,115,264,1,1462,4,1618,Buyer,Replaced,Manual,NA,28337
110,119,264,1,1462,4,1631,Seller,Replaced,Manual,NA,28343
95,121,264,1,1462,4,1618,Buyer,Replaced,Manual,NA,28344
107,126,264,1,1462,4,1631,Seller,Accepted,Manual,107,28351
107,127,264,1,1462,4,1618,Buyer,Accepted,Auto,107,28352
100,133,264,1,1462,4,1627,Seller,Expired,Manual,NA,28363
75,3,264,1,1466,5,1634,Buyer,Expired,Manual,NA,28379
115,3,264,1,1466,5,1633,Seller,Expired,Manual,NA,28380
150,4,264,1,1466,5,1621,Seller,Expired,Manual,NA,28382
110,4,264,1,1466,5,1631,Seller,Expired,Manual,NA,28383
85,5,264,1,1466,5,1628,Buyer,Expired,Manual,NA,28384
120,5,264,1,1466,5,1617,Seller,Replaced,Manual,NA,28387
200,6,264,1,1466,5,1629,Seller,Expired,Manual,NA,28388
90,6,264,1,1466,5,1625,Seller,Accepted,Manual,90,28389
90,9,264,1,1466,5,1624,Buyer,Accepted,Auto,90,28394
100,13,264,1,1466,5,1620,Buyer,Accepted,Manual,100,28397
100,14,264,1,1466,5,1617,Seller,Accepted,Auto,100,28400
85,18,264,1,1466,5,1628,Buyer,Replaced,Manual,NA,28403
998,18,264,1,1466,5,1623,Seller,Expired,Manual,NA,28406
80,19,264,1,1466,5,1634,Buyer,Expired,Manual,NA,28407
90,19,264,1,1466,5,1618,Buyer,Expired,Manual,NA,28408
110,21,264,1,1466,5,1631,Seller,Expired,Manual,NA,28410
125,22,264,1,1466,5,1621,Seller,Expired,Manual,NA,28413
85,26,264,1,1466,5,1628,Buyer,Replaced,Manual,NA,28422
100,27,264,1,1466,5,1629,Seller,Expired,Manual,NA,28423
101,28,264,1,1466,5,1627,Seller,Expired,Manual,NA,28427
109,30,264,1,1466,5,1633,Seller,Expired,Manual,NA,28430
86,33,264,1,1466,5,1628,Buyer,Expired,Manual,NA,28431
120,35,264,1,1466,5,1631,Seller,Replaced,Manual,NA,28436
90,36,264,1,1466,5,1618,Buyer,Expired,Manual,NA,28437
110,36,264,1,1466,5,1623,Seller,Replaced,Manual,NA,28439
85,37,264,1,1466,5,1626,Buyer,Expired,Manual,NA,28440
130,38,264,1,1466,5,1621,Seller,Expired,Manual,NA,28442
110,41,264,1,1466,5,1623,Seller,Replaced,Manual,NA,28447
90,41,264,1,1466,5,1634,Buyer,Expired,Manual,NA,28448
110,43,264,1,1466,5,1623,Seller,Replaced,Manual,NA,28451
100,44,264,1,1466,5,1629,Seller,Expired,Manual,NA,28453
101,44,264,1,1466,5,1627,Seller,Expired,Manual,NA,28454
108,44,264,1,1466,5,1631,Seller,Expired,Manual,NA,28455
110,46,264,1,1466,5,1623,Seller,Expired,Manual,NA,28463
95,47,264,1,1466,5,1618,Buyer,Accepted,Manual,95,28465
95,52,264,1,1466,5,1621,Seller,Accepted,Auto,95,28478
85,52,264,1,1466,5,1626,Buyer,Replaced,Manual,NA,28479
107,56,264,1,1466,5,1631,Seller,Expired,Manual,NA,28482
85,56,264,1,1466,5,1634,Buyer,Replaced,Manual,NA,28484
100,57,264,1,1466,5,1623,Seller,Replaced,Manual,NA,28487
85,58,264,1,1466,5,1626,Buyer,Replaced,Manual,NA,28489
101,58,264,1,1466,5,1627,Seller,Expired,Manual,NA,28490
89,62,264,1,1466,5,1628,Buyer,Replaced,Manual,NA,28502
99,62,264,1,1466,5,1629,Seller,Expired,Manual,NA,28503
88,63,264,1,1466,5,1634,Buyer,Replaced,Manual,NA,28507
105,63,264,1,1466,5,1623,Seller,Replaced,Manual,NA,28509
85,67,264,1,1466,5,1626,Buyer,Replaced,Manual,NA,28514
110,68,264,1,1466,5,1631,Seller,Replaced,Manual,NA,28517
110,68,264,1,1466,5,1623,Seller,Replaced,Manual,NA,28518
90,70,264,1,1466,5,1634,Buyer,Expired,Manual,NA,28527
89,71,264,1,1466,5,1628,Buyer,Replaced,Manual,NA,28528
110,71,264,1,1466,5,1623,Seller,Replaced,Manual,NA,28529
90,72,264,1,1466,5,1626,Buyer,Replaced,Manual,NA,28531
110,73,264,1,1466,5,1623,Seller,Replaced,Manual,NA,28535
108,75,264,1,1466,5,1631,Seller,Expired,Manual,NA,28542
110,76,264,1,1466,5,1623,Seller,Replaced,Manual,NA,28543
92,76,264,1,1466,5,1628,Buyer,Expired,Manual,NA,28546
110,78,264,1,1466,5,1623,Seller,Replaced,Manual,NA,28550
91,78,264,1,1466,5,1626,Buyer,Replaced,Manual,NA,28553
99,79,264,1,1466,5,1629,Seller,Expired,Manual,NA,28556
110,79,264,1,1466,5,1623,Seller,Replaced,Manual,NA,28557
110,81,264,1,1466,5,1623,Seller,Replaced,Manual,NA,28561
110,83,264,1,1466,5,1623,Seller,Replaced,Manual,NA,28565
103,84,264,1,1466,5,1627,Seller,Expired,Manual,NA,28568
91,84,264,1,1466,5,1626,Buyer,Replaced,Manual,NA,28569
110,84,264,1,1466,5,1623,Seller,Replaced,Manual,NA,28570
110,86,264,1,1466,5,1623,Seller,Replaced,Manual,NA,28575
92,87,264,1,1466,5,1628,Buyer,Replaced,Manual,NA,28577
140,88,264,1,1466,5,1631,Seller,Expired,Manual,NA,28582
110,90,264,1,1466,5,1623,Seller,Replaced,Manual,NA,28586
95,90,264,1,1466,5,1628,Buyer,Replaced,Manual,NA,28589
110,91,264,1,1466,5,1623,Seller,Replaced,Manual,NA,28593
93,92,264,1,1466,5,1626,Buyer,Replaced,Manual,NA,28594
110,93,264,1,1466,5,1623,Seller,Replaced,Manual,NA,28597
110,95,264,1,1466,5,1623,Seller,Replaced,Manual,NA,28601
99,96,264,1,1466,5,1629,Seller,Accepted,Manual,99,28603
96,97,264,1,1466,5,1628,Buyer,Replaced,Manual,NA,28604
110,97,264,1,1466,5,1623,Seller,Replaced,Manual,NA,28605
108,98,264,1,1466,5,1631,Seller,Expired,Manual,NA,28609
110,98,264,1,1466,5,1623,Seller,Replaced,Manual,NA,28611
100,98,264,1,1466,5,1626,Buyer,Replaced,Manual,NA,28612
99,98,264,1,1466,5,1626,Buyer,Accepted,Auto,99,28613
100,104,264,1,1466,5,1623,Seller,Replaced,Manual,NA,28623
90,104,264,1,1466,5,1628,Buyer,Replaced,Manual,NA,28626
100,107,264,1,1466,5,1623,Seller,Replaced,Manual,NA,28628
100,108,264,1,1466,5,1623,Seller,Replaced,Manual,NA,28631
99,109,264,1,1466,5,1628,Buyer,Accepted,Manual,99,28632
107,109,264,1,1466,5,1631,Seller,Replaced,Manual,NA,28634
100,112,264,1,1466,5,1623,Seller,Replaced,Manual,NA,28641
99,112,264,1,1466,5,1627,Seller,Accepted,Auto,99,28643
100,116,264,1,1466,5,1623,Seller,Replaced,Manual,NA,28651
105,117,264,1,1466,5,1631,Seller,Expired,Manual,NA,28654
100,118,264,1,1466,5,1623,Seller,Replaced,Manual,NA,28655
90,119,264,1,1466,5,1634,Buyer,Expired,Manual,NA,28658
105,120,264,1,1466,5,1623,Seller,Replaced,Manual,NA,28662
105,122,264,1,1466,5,1623,Seller,Replaced,Manual,NA,28667
105,124,264,1,1466,5,1623,Seller,Replaced,Manual,NA,28668
105,126,264,1,1466,5,1623,Seller,Replaced,Manual,NA,28671
110,127,264,1,1466,5,1623,Seller,Replaced,Manual,NA,28679
105,129,264,1,1466,5,1623,Seller,Expired,Manual,NA,28683
110,3,264,1,1470,6,1623,Seller,Replaced,Manual,NA,28697
90,4,264,1,1470,6,1634,Buyer,Expired,Manual,NA,28700
150,5,264,1,1470,6,1621,Seller,Expired,Manual,NA,28701
89,5,264,1,1470,6,1628,Buyer,Replaced,Manual,NA,28702
110,6,264,1,1470,6,1623,Seller,Replaced,Manual,NA,28704
120,7,264,1,1470,6,1617,Seller,Expired,Manual,NA,28707
75,7,264,1,1470,6,1618,Buyer,Expired,Manual,NA,28708
110,7,264,1,1470,6,1623,Seller,Replaced,Manual,NA,28710
99,7,264,1,1470,6,1629,Seller,Accepted,Manual,99,28711
108,8,264,1,1470,6,1627,Seller,Expired,Manual,NA,28712
110,9,264,1,1470,6,1623,Seller,Replaced,Manual,NA,28713
99,9,264,1,1470,6,1624,Buyer,Accepted,Auto,99,28714
110,13,264,1,1470,6,1623,Seller,Replaced,Manual,NA,28717
92,14,264,1,1470,6,1628,Buyer,Accepted,Manual,92,28718
110,15,264,1,1470,6,1623,Seller,Replaced,Manual,NA,28720
80,15,264,1,1470,6,1626,Buyer,Expired,Manual,NA,28721
110,17,264,1,1470,6,1623,Seller,Replaced,Manual,NA,28723
95,17,264,1,1470,6,1618,Buyer,Accepted,Manual,95,28724
95,19,264,1,1470,6,1621,Seller,Accepted,Auto,95,28728
92,19,264,1,1470,6,1623,Seller,Accepted,Auto,92,28729
120,24,264,1,1470,6,1631,Seller,Replaced,Manual,NA,28739
90,25,264,1,1470,6,1634,Buyer,Expired,Manual,NA,28743
85,27,264,1,1470,6,1626,Buyer,Expired,Manual,NA,28748
110,27,264,1,1470,6,1617,Seller,Expired,Manual,NA,28750
110,27,264,1,1470,6,1627,Seller,Expired,Manual,NA,28751
109,28,264,1,1470,6,1633,Seller,Expired,Manual,NA,28755
110,34,264,1,1470,6,1631,Seller,Replaced,Manual,NA,28760
90,39,264,1,1470,6,1634,Buyer,Expired,Manual,NA,28771
109,39,264,1,1470,6,1631,Seller,Replaced,Manual,NA,28772
85,40,264,1,1470,6,1626,Buyer,Expired,Manual,NA,28774
108,41,264,1,1470,6,1627,Seller,Expired,Manual,NA,28777
105,42,264,1,1470,6,1617,Seller,Expired,Manual,NA,28780
108,45,264,1,1470,6,1631,Seller,Replaced,Manual,NA,28784
90,52,264,1,1470,6,1634,Buyer,Expired,Manual,NA,28797
85,53,264,1,1470,6,1626,Buyer,Replaced,Manual,NA,28799
106,54,264,1,1470,6,1631,Seller,Expired,Manual,NA,28803
